MONTH,DAY,DAY_OF_WEEK,AIRLINE,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,CANCELLED,CANCELLATION_REASON
6,12,5,EV,ORD,1445,1,B
6,12,5,MQ,IND,1500,1,C
6,12,5,WN,LAX,1500,1,A
6,12,5,MQ,HSV,1500,1,C
6,12,5,MQ,ORD,1500,1,C
6,12,5,EV,GSO,1515,1,B
6,12,5,AS,ANC,1530,1,A
6,12,5,MQ,CMH,1530,1,A
6,12,5,OO,DEN,1545,1,A
6,12,5,MQ,ORD,1545,1,A
6,12,5,MQ,CVG,1545,1,C
6,12,5,MQ,ORD,1545,1,C
6,12,5,OO,ORD,1545,1,A
6,12,5,MQ,EVV,1545,1,B
6,12,5,OO,SPI,1545,1,C
6,12,5,UA,MCO,1545,1,C
6,12,5,EV,ATW,1545,1,B
6,12,5,EV,LNK,1600,1,B
6,12,5,OO,CLT,1600,1,C
6,12,5,OO,MSN,1600,1,C
6,12,5,MQ,ORD,1600,1,C
6,12,5,UA,LGA,1600,1,C
6,12,5,HA,KOA,1615,1,A
6,12,5,UA,LAS,1630,1,A
6,12,5,MQ,DAY,1645,1,C
6,12,5,MQ,EWR,1645,1,A
6,12,5,MQ,FWA,1645,1,C
6,12,5,US,CLT,1645,1,A
6,12,5,MQ,DFW,1645,1,A
6,12,5,MQ,LIT,1645,1,C
6,12,5,NK,ORD,1645,1,B
6,12,5,WN,LAS,1645,1,A
6,12,5,MQ,AZO,1645,1,C
6,12,5,MQ,PIA,1645,1,C
6,12,5,MQ,GRB,1645,1,C
6,12,5,MQ,XNA,1645,1,C
6,12,5,US,PHX,1700,1,A
6,12,5,MQ,MEM,1700,1,C
6,12,5,EV,ORD,1700,1,B
6,12,5,EV,ORD,1700,1,B
6,12,5,OO,EAU,1700,1,C
6,12,5,US,CLT,1700,1,A
6,12,5,MQ,ORD,1715,1,C
6,12,5,OO,SBA,1715,1,B
6,12,5,OO,MBS,1715,1,C
6,12,5,OO,ORD,1715,1,C
6,12,5,EV,ORD,1715,1,B
6,12,5,EV,ORD,1730,1,B
6,12,5,MQ,ORD,1730,1,C
6,12,5,MQ,ORD,1730,1,B
6,12,5,OO,ORD,1730,1,C
6,12,5,EV,GRB,1730,1,B
6,12,5,EV,ATW,1730,1,B
6,12,5,EV,ORD,1730,1,B
6,12,5,OO,CVG,1730,1,C
6,12,5,EV,LAN,1730,1,B
6,12,5,HA,HNL,1745,1,A
6,12,5,EV,BUF,1745,1,B
6,12,5,MQ,CVG,1745,1,C
6,12,5,OO,BNA,1745,1,A
6,12,5,EV,LGA,1745,1,B
6,12,5,MQ,DTW,1745,1,C
6,12,5,MQ,CMH,1745,1,C
6,12,5,MQ,CID,1800,1,C
6,12,5,WN,MCI,1800,1,A
6,12,5,OO,MKE,1800,1,C
6,12,5,EV,ORD,1800,1,B
6,12,5,EV,ORD,1800,1,B
6,12,5,MQ,MIA,1815,1,A
6,12,5,MQ,JFK,1815,1,B
6,12,5,MQ,ORD,1815,1,C
6,12,5,MQ,ORD,1815,1,C
6,12,5,EV,LGA,1815,1,B
6,12,5,MQ,ORD,1815,1,C
6,12,5,MQ,ORD,1830,1,C
6,12,5,MQ,IND,1830,1,C
6,12,5,EV,BDL,1830,1,B
6,12,5,MQ,ICT,1830,1,A
6,12,5,MQ,BNA,1830,1,C
6,12,5,OO,SJC,1830,1,A
6,12,5,OO,ORD,1830,1,C
6,12,5,EV,SCE,1830,1,B
6,12,5,EV,CAK,1830,1,B
6,12,5,MQ,GRR,1830,1,C
6,12,5,MQ,BUF,1830,1,C
6,12,5,AA,MCO,1830,1,A
6,12,5,MQ,RIC,1845,1,C
6,12,5,AA,HNL,1845,1,A
6,12,5,OO,OAK,1845,1,A
6,12,5,OO,ORD,1845,1,C
6,12,5,EV,ROA,1900,1,B
6,12,5,EV,ORD,1900,1,B
6,12,5,EV,ORD,1900,1,B
6,12,5,EV,BHM,1900,1,B
6,12,5,EV,ORD,1900,1,B
6,12,5,NK,IAH,1900,1,B
6,12,5,HA,OGG,1900,1,A
6,12,5,EV,JAN,1915,1,B
6,12,5,OO,MKE,1915,1,C
6,12,5,MQ,ORD,1915,1,C
6,12,5,MQ,ORD,1915,1,C
6,12,5,MQ,ORD,1915,1,C
6,12,5,EV,CLT,1915,1,B
6,12,5,OO,SAN,1915,1,C
6,12,5,UA,ORD,1915,1,C
6,12,5,MQ,ORD,1915,1,C
6,12,5,MQ,ORD,1915,1,C
6,12,5,UA,SNA,1915,1,A
6,12,5,OO,ORD,1915,1,C
6,12,5,MQ,ORD,1915,1,C
6,12,5,OO,PHX,1915,1,B
6,12,5,OO,MLI,1915,1,C
6,12,5,MQ,ORD,1930,1,C
6,12,5,EV,LIT,1930,1,B
6,12,5,EV,FAR,1930,1,B
6,12,5,OO,ORD,1945,1,C
6,12,5,MQ,ORD,1945,1,C
6,12,5,OO,DTW,1945,1,A
6,12,5,OO,LBB,1945,1,A
6,12,5,OO,ORD,2000,1,C
6,12,5,F9,TTN,2000,1,B
6,12,5,AA,DCA,2000,1,A
6,12,5,EV,ORD,2015,1,B
6,12,5,HA,HNL,2015,1,A
6,12,5,WN,SFO,2015,1,A
6,12,5,MQ,ORD,2030,1,A
6,12,5,EV,VPS,2030,1,A
6,12,5,OO,DEN,2030,1,C
6,12,5,WN,SAN,2030,1,A
6,12,5,MQ,ELP,2030,1,C
6,12,5,OO,LAX,2030,1,B
6,12,5,OO,LAX,2030,1,A
6,12,5,MQ,ORD,2030,1,C
6,12,5,OO,ORD,2030,1,C
6,12,5,UA,LAX,2030,1,A
6,12,5,MQ,ORD,2045,1,C
6,12,5,OO,ORD,2045,1,C
6,12,5,EV,TVC,2045,1,B
6,12,5,EV,ORD,2045,1,B
6,12,5,MQ,ORD,2045,1,C
6,12,5,EV,MHT,2045,1,B
6,12,5,EV,FNT,2100,1,B
6,12,5,EV,LEX,2100,1,B
6,12,5,US,DCA,2100,1,A
6,12,5,MQ,RDU,2100,1,B
6,12,5,OO,CMX,2100,1,C
6,12,5,MQ,ORD,2100,1,C
6,12,5,OO,MRY,2100,1,C
6,12,5,OO,LAX,2100,1,A
6,12,5,MQ,ORD,2115,1,C
6,12,5,EV,ILM,2115,1,B
6,12,5,AS,SEA,2130,1,A
6,12,5,OO,LAX,2130,1,C
6,12,5,MQ,GNV,2130,1,A
6,12,5,OO,ESC,2130,1,A
6,12,5,MQ,DSM,2200,1,C
6,12,5,US,LGA,2200,1,C
6,12,5,OO,FSD,2200,1,C
6,12,5,OO,MRY,2215,1,C
6,12,5,US,PHL,2215,1,A
6,12,5,AA,ATL,2230,1,A
6,12,5,WN,OAK,2230,1,A
6,12,5,OO,MRY,2230,1,C
6,12,5,UA,ORD,2245,1,C
6,12,5,OO,SBA,2300,1,C
6,12,5,US,PHL,2400,1,A
6,13,6,OO,ORD,100,1,B
6,13,6,UA,IAH,100,1,A
6,13,6,MQ,MIA,500,1,C
6,13,6,WN,MKE,530,1,A
6,13,6,OO,ORD,530,1,C
6,13,6,OO,ORD,530,1,B
6,13,6,WN,LAX,530,1,A
6,13,6,EV,ORD,600,1,B
6,13,6,MQ,ORD,600,1,A
6,13,6,OO,SLC,600,1,B
6,13,6,US,CLT,615,1,A
6,13,6,US,PHL,615,1,A
6,13,6,OO,PHX,615,1,A
6,13,6,OO,IAH,615,1,A
6,13,6,EV,ORD,630,1,B
6,13,6,UA,SFO,630,1,A
6,13,6,UA,ORD,645,1,A
6,13,6,WN,LAX,645,1,A
6,13,6,OO,LAX,645,1,C
6,13,6,OO,SFO,645,1,C
6,13,6,MQ,DFW,645,1,A
6,13,6,WN,PHX,700,1,A
6,13,6,AA,ORD,700,1,A
6,13,6,MQ,JAX,700,1,C
6,13,6,AA,LAX,715,1,A
6,13,6,AA,ORD,715,1,A
6,13,6,WN,PIT,715,1,B
6,13,6,WN,PHX,730,1,A
6,13,6,EV,PVD,730,1,B
6,13,6,UA,ORD,730,1,A
6,13,6,EV,ORD,730,1,B
6,13,6,US,SAN,730,1,A
6,13,6,OO,FWA,745,1,A
6,13,6,OO,LAX,745,1,B
6,13,6,WN,CLE,745,1,B
6,13,6,WN,TPA,745,1,B
6,13,6,EV,MCO,800,1,B
6,13,6,AA,DFW,815,1,A
6,13,6,OO,MKE,830,1,B
6,13,6,WN,LAS,845,1,A
6,13,6,OO,DEN,845,1,A
6,13,6,WN,LAX,845,1,A
6,13,6,OO,GJT,845,1,A
6,13,6,UA,HNL,900,1,A
6,13,6,MQ,MIA,900,1,C
6,13,6,WN,LAS,900,1,A
6,13,6,UA,SFO,900,1,A
6,13,6,B6,BOS,915,1,A
6,13,6,OO,DEN,915,1,A
6,13,6,AS,SMF,915,1,A
6,13,6,EV,ATL,915,1,B
6,13,6,AA,DFW,930,1,A
6,13,6,MQ,CMH,930,1,A
6,13,6,AA,IAH,930,1,A
6,13,6,AA,ORD,945,1,A
6,13,6,OO,ORD,945,1,B
6,13,6,OO,SBA,1000,1,A
6,13,6,OO,ORD,1015,1,A
6,13,6,UA,EWR,1015,1,A
6,13,6,AA,ORD,1015,1,A
6,13,6,OO,ELP,1030,1,A
6,13,6,MQ,DCA,1030,1,A
6,13,6,OO,SMF,1045,1,A
6,13,6,WN,SFO,1045,1,A
6,13,6,AA,AUS,1115,1,A
6,13,6,AS,SJC,1115,1,A
6,13,6,US,EWR,1115,1,A
6,13,6,EV,ORD,1130,1,B
6,13,6,OO,LAX,1130,1,A
6,13,6,US,PHL,1130,1,A
6,13,6,EV,BDL,1145,1,B
6,13,6,WN,LAX,1145,1,A
6,13,6,AS,SEA,1200,1,A
6,13,6,MQ,AEX,1200,1,A
6,13,6,OO,SFO,1200,1,A
6,13,6,OO,MKE,1200,1,B
6,13,6,AA,MIA,1215,1,A
6,13,6,OO,PHX,1215,1,A
6,13,6,NK,DFW,1215,1,A
6,13,6,MQ,JFK,1230,1,A
6,13,6,AA,LAX,1230,1,A
6,13,6,OO,DTW,1245,1,B
6,13,6,WN,LAX,1245,1,A
6,13,6,OO,DEN,1245,1,A
6,13,6,OO,JAX,1245,1,A
6,13,6,OO,DEN,1315,1,B
6,13,6,AA,PHL,1330,1,A
6,13,6,WN,SJC,1330,1,A
6,13,6,MQ,DFW,1345,1,A
6,13,6,AS,PDX,1345,1,A
6,13,6,AS,KTN,1430,1,A
6,13,6,UA,IAD,1430,1,A
6,13,6,MQ,DFW,1430,1,B
6,13,6,AA,ORD,1445,1,A
6,13,6,WN,SFO,1445,1,A
6,13,6,MQ,RDU,1500,1,A
6,13,6,NK,ATL,1500,1,A
6,13,6,OO,PHX,1530,1,A
6,13,6,UA,IAD,1545,1,A
6,13,6,UA,HNL,1600,1,A
6,13,6,AS,SEA,1615,1,A
6,13,6,OO,PHX,1615,1,A
6,13,6,OO,MRY,1615,1,B
6,13,6,UA,IAH,1630,1,A
6,13,6,OO,ORD,1630,1,A
6,13,6,EV,ILM,1645,1,A
6,13,6,OO,SNA,1700,1,A
6,13,6,EV,DEN,1700,1,C
6,13,6,UA,IAH,1715,1,A
6,13,6,OO,SFO,1745,1,B
6,13,6,AA,ORD,1745,1,A
6,13,6,NK,LGA,1800,1,B
6,13,6,MQ,JFK,1815,1,A
6,13,6,NK,MSY,1815,1,B
6,13,6,OO,LAX,1815,1,A
6,13,6,OO,SLC,1830,1,A
6,13,6,NK,FLL,1845,1,A
6,13,6,OO,PSP,1900,1,A
6,13,6,OO,MKE,1915,1,B
6,13,6,OO,ASE,1915,1,B
6,13,6,UA,BOS,1915,1,A
6,13,6,OO,LAR,1915,1,B
6,13,6,WN,PHX,1930,1,A
6,13,6,NK,MSP,1945,1,B
6,13,6,UA,SAT,1945,1,A
6,13,6,EV,ORD,1945,1,B
6,13,6,EV,ICT,1945,1,C
6,13,6,NK,FLL,2000,1,B
6,13,6,MQ,FAR,2000,1,C
6,13,6,OO,SFO,2000,1,A
6,13,6,MQ,COU,2015,1,B
6,13,6,AA,SFO,2015,1,C
6,13,6,OO,ORD,2030,1,B
6,13,6,NK,PHL,2045,1,A
6,13,6,OO,MSP,2045,1,B
6,13,6,OO,DTW,2045,1,B
6,13,6,EV,CRW,2100,1,B
6,13,6,OO,DAY,2115,1,B
6,13,6,NK,ATL,2145,1,A
6,13,6,MQ,MSN,2200,1,C
6,13,6,NK,ORD,2200,1,B
6,13,6,OO,EKO,2200,1,C
6,13,6,NK,LAS,2200,1,B
6,13,6,OO,DLH,2200,1,A
6,13,6,OO,RDD,2230,1,A
6,13,6,UA,ORD,2315,1,A
6,14,7,NK,MSP,15,1,B
6,14,7,OO,SFO,545,1,A
6,14,7,OO,DTW,545,1,A
6,14,7,MQ,ORD,600,1,C
6,14,7,MQ,ORD,600,1,C
6,14,7,EV,ORD,600,1,B
6,14,7,EV,ORD,600,1,B
6,14,7,NK,ORD,600,1,B
6,14,7,NK,ORD,600,1,A
6,14,7,OO,SLC,600,1,C
6,14,7,OO,DEN,600,1,A
6,14,7,OO,LAX,615,1,B
6,14,7,EV,LGA,615,1,A
6,14,7,OO,LAX,615,1,A
6,14,7,NK,LGA,615,1,A
6,14,7,OO,DEN,615,1,A
6,14,7,AA,CLT,630,1,B
6,14,7,UA,EWR,630,1,A
6,14,7,OO,SEA,645,1,A
6,14,7,OO,MSP,700,1,A
6,14,7,UA,IAH,700,1,A
6,14,7,UA,SFO,700,1,A
6,14,7,AA,IAH,715,1,A
6,14,7,WN,LAX,715,1,A
6,14,7,UA,DEN,715,1,A
6,14,7,UA,DEN,715,1,A
6,14,7,WN,HOU,730,1,A
6,14,7,UA,DEN,730,1,A
6,14,7,AS,JNU,745,1,A
6,14,7,OO,ORD,745,1,B
6,14,7,OO,ORD,745,1,B
6,14,7,NK,LGA,745,1,A
6,14,7,OO,ORD,745,1,B
6,14,7,UA,ORD,800,1,A
6,14,7,WN,DAL,800,1,A
6,14,7,WN,OAK,800,1,A
6,14,7,NK,ACY,815,1,A
6,14,7,MQ,ORD,815,1,A
6,14,7,UA,RDU,830,1,A
6,14,7,OO,LAX,830,1,B
6,14,7,NK,ORD,830,1,A
6,14,7,OO,IAH,900,1,A
6,14,7,OO,MSP,900,1,B
6,14,7,MQ,RDU,915,1,A
6,14,7,AA,ORD,915,1,C
6,14,7,AA,MIA,930,1,B
6,14,7,MQ,CVG,930,1,A
6,14,7,AA,DFW,945,1,A
6,14,7,AS,YAK,1000,1,A
6,14,7,MQ,ORD,1000,1,A
6,14,7,NK,TPA,1015,1,A
6,14,7,OO,LAS,1030,1,B
6,14,7,UA,IAD,1030,1,A
6,14,7,UA,ORD,1030,1,A
6,14,7,OO,SJC,1045,1,A
6,14,7,OO,MKE,1100,1,A
6,14,7,UA,JAC,1115,1,A
6,14,7,UA,IAD,1115,1,A
6,14,7,UA,LGA,1130,1,A
6,14,7,AS,CDV,1145,1,A
6,14,7,MQ,LGA,1145,1,A
6,14,7,NK,DFW,1215,1,A
6,14,7,NK,SJU,1215,1,A
6,14,7,OO,ORD,1230,1,A
6,14,7,MQ,JFK,1245,1,A
6,14,7,NK,DFW,1300,1,A
6,14,7,US,DCA,1300,1,A
6,14,7,AS,ANC,1315,1,A
6,14,7,UA,DEN,1315,1,A
6,14,7,NK,ACY,1315,1,A
6,14,7,OO,DTW,1330,1,C
6,14,7,F9,CLE,1330,1,A
6,14,7,UA,BWI,1400,1,B
6,14,7,OO,RDU,1415,1,A
6,14,7,EV,DFW,1415,1,A
6,14,7,AS,KTN,1430,1,A
6,14,7,OO,PHX,1445,1,A
6,14,7,NK,DEN,1500,1,A
6,14,7,US,LGA,1500,1,A
6,14,7,OO,MKE,1500,1,A
6,14,7,EV,GSO,1515,1,A
6,14,7,EV,AVP,1530,1,B
6,14,7,OO,SBN,1530,1,B
6,14,7,UA,ORD,1530,1,A
6,14,7,MQ,CMH,1530,1,A
6,14,7,EV,EVV,1530,1,B
6,14,7,EV,EWR,1545,1,B
6,14,7,OO,FWA,1545,1,C
6,14,7,EV,LIT,1545,1,B
6,14,7,DL,PHL,1545,1,C
6,14,7,UA,MCI,1545,1,A
6,14,7,AA,DFW,1600,1,A
6,14,7,MQ,LFT,1600,1,B
6,14,7,NK,FLL,1615,1,A
6,14,7,AS,SEA,1615,1,A
6,14,7,MQ,DFW,1615,1,A
6,14,7,EV,DTW,1630,1,B
6,14,7,OO,ORD,1630,1,A
6,14,7,NK,DTW,1630,1,A
6,14,7,EV,EWR,1630,1,C
6,14,7,NK,MSP,1645,1,A
6,14,7,MQ,GRR,1700,1,B
6,14,7,US,LGA,1700,1,B
6,14,7,MQ,BMI,1700,1,B
6,14,7,OO,EAU,1700,1,A
6,14,7,EV,EWR,1715,1,C
6,14,7,EV,MSP,1715,1,B
6,14,7,UA,EWR,1715,1,A
6,14,7,EV,DTW,1715,1,B
6,14,7,OO,SMF,1715,1,A
6,14,7,AS,SEA,1730,1,A
6,14,7,EV,EWR,1730,1,B
6,14,7,AA,IAH,1730,1,A
6,14,7,OO,SFO,1730,1,A
6,14,7,EV,DTW,1730,1,B
6,14,7,UA,LAX,1745,1,B
6,14,7,US,IND,1745,1,B
6,14,7,EV,LGA,1745,1,A
6,14,7,OO,ONT,1800,1,A
6,14,7,MQ,DFW,1800,1,B
6,14,7,MQ,LGA,1800,1,B
6,14,7,UA,ORD,1815,1,A
6,14,7,MQ,MIA,1815,1,A
6,14,7,EV,GSO,1815,1,B
6,14,7,MQ,JFK,1815,1,C
6,14,7,EV,LGA,1815,1,B
6,14,7,MQ,BNA,1815,1,B
6,14,7,US,LGA,1830,1,C
6,14,7,MQ,ICT,1830,1,A
6,14,7,EV,LGA,1830,1,B
6,14,7,EV,DTW,1830,1,C
6,14,7,MQ,ORD,1830,1,B
6,14,7,OO,IAH,1830,1,A
6,14,7,EV,EWR,1845,1,B
6,14,7,EV,IAH,1845,1,B
6,14,7,UA,EWR,1845,1,A
6,14,7,NK,FLL,1845,1,A
6,14,7,MQ,LGA,1845,1,C
6,14,7,OO,ORD,1900,1,A
6,14,7,US,DCA,1900,1,C
6,14,7,US,LGA,1900,1,A
6,14,7,NK,IAH,1900,1,B
6,14,7,EV,EWR,1900,1,C
6,14,7,EV,CLT,1915,1,B
6,14,7,UA,IAD,1915,1,A
6,14,7,OO,MLI,1915,1,A
6,14,7,MQ,CLE,1915,1,A
6,14,7,OO,LAX,1915,1,A
6,14,7,EV,BNA,1930,1,C
6,14,7,EV,DTW,1930,1,B
6,14,7,MQ,ORD,1930,1,B
6,14,7,AA,MIA,1930,1,A
6,14,7,OO,FWA,1930,1,A
6,14,7,EV,EWR,1930,1,B
6,14,7,MQ,ATL,1945,1,C
6,14,7,EV,ROC,2000,1,B
6,14,7,EV,EWR,2000,1,B
6,14,7,US,DCA,2000,1,C
6,14,7,EV,DTW,2000,1,B
6,14,7,EV,DFW,2000,1,B
6,14,7,OO,SFO,2000,1,A
6,14,7,EV,MEM,2000,1,B
6,14,7,NK,LGA,2000,1,B
6,14,7,OO,DEN,2015,1,A
6,14,7,MQ,CID,2030,1,C
6,14,7,NK,PDX,2045,1,A
6,14,7,OO,ORD,2045,1,A
6,14,7,EV,BHM,2045,1,B
6,14,7,UA,IAD,2045,1,A
6,14,7,EV,RIC,2100,1,C
6,14,7,NK,FLL,2100,1,A
6,14,7,OO,BOI,2100,1,A
6,14,7,US,DCA,2100,1,A
6,14,7,EV,CHS,2100,1,B
6,14,7,MQ,RDU,2100,1,C
6,14,7,NK,LAX,2100,1,A
6,14,7,EV,MOB,2115,1,B
6,14,7,US,PHX,2115,1,A
6,14,7,US,BOS,2115,1,B
6,14,7,EV,ILM,2115,1,C
6,14,7,MQ,RDU,2115,1,C
6,14,7,AA,JFK,2130,1,A
6,14,7,OO,LAX,2130,1,A
6,14,7,MQ,GNV,2130,1,A
6,14,7,NK,ATL,2145,1,A
6,14,7,EV,SCE,2145,1,B
6,14,7,OO,SMF,2145,1,A
6,14,7,US,LGA,2200,1,C
6,14,7,UA,IAH,2215,1,A
6,14,7,MQ,AZO,2215,1,B
6,14,7,OO,LAR,2215,1,B
6,14,7,OO,DLH,2230,1,A
6,14,7,OO,SBA,2300,1,A
6,14,7,NK,ORD,2400,1,A
6,15,1,UA,IAH,30,1,A
6,15,1,UA,IAH,100,1,A
6,15,1,MQ,MIA,500,1,A
6,15,1,OO,ORD,530,1,A
6,15,1,AA,MIA,545,1,A
6,15,1,MQ,ORD,545,1,C
6,15,1,EV,EWR,545,1,B
6,15,1,OO,DTW,600,1,B
6,15,1,OO,LAX,600,1,A
6,15,1,OO,LAX,600,1,A
6,15,1,OO,ORD,600,1,A
6,15,1,EV,IAD,600,1,C
6,15,1,EV,LGA,600,1,C
6,15,1,NK,ORD,600,1,B
6,15,1,EV,DTW,615,1,B
6,15,1,MQ,ORD,615,1,B
6,15,1,OO,DEN,615,1,B
6,15,1,EV,EWR,615,1,B
6,15,1,MQ,ORD,630,1,C
6,15,1,EV,ATL,630,1,B
6,15,1,MQ,LGA,630,1,C
6,15,1,NK,FLL,630,1,B
6,15,1,US,PHL,700,1,A
6,15,1,US,LGA,700,1,A
6,15,1,WN,HOU,700,1,A
6,15,1,AA,ORD,700,1,B
6,15,1,AA,LGA,700,1,A
6,15,1,AA,BOS,700,1,A
6,15,1,AA,MIA,715,1,A
6,15,1,AA,ATL,715,1,A
6,15,1,OO,DSM,730,1,B
6,15,1,NK,IAH,745,1,A
6,15,1,OO,ORD,745,1,B
6,15,1,US,CLT,800,1,C
6,15,1,EV,IAH,800,1,B
6,15,1,UA,SFO,800,1,A
6,15,1,UA,SFO,800,1,A
6,15,1,MQ,ORD,800,1,C
6,15,1,AA,DFW,815,1,A
6,15,1,AA,DFW,815,1,A
6,15,1,UA,ORD,815,1,A
6,15,1,MQ,ORD,815,1,C
6,15,1,EV,ORD,815,1,B
6,15,1,AA,DFW,830,1,B
6,15,1,UA,RDU,830,1,B
6,15,1,MQ,ORD,830,1,C
6,15,1,OO,SBA,830,1,C
6,15,1,OO,SEA,845,1,A
6,15,1,EV,LGA,845,1,C
6,15,1,AA,ORD,845,1,B
6,15,1,MQ,ORD,900,1,C
6,15,1,UA,SAT,900,1,A
6,15,1,MQ,ORD,900,1,C
6,15,1,MQ,ORD,900,1,C
6,15,1,US,DCA,900,1,A
6,15,1,NK,LGA,900,1,B
6,15,1,WN,SFO,900,1,A
6,15,1,UA,SEA,900,1,A
6,15,1,EV,HRL,915,1,A
6,15,1,MQ,ORD,915,1,C
6,15,1,MQ,ORD,915,1,C
6,15,1,OO,DLH,915,1,B
6,15,1,AA,ORD,915,1,A
6,15,1,NK,MSP,915,1,B
6,15,1,MQ,CVG,930,1,C
6,15,1,EV,ORD,930,1,C
6,15,1,OO,DEN,930,1,B
6,15,1,AA,ORD,930,1,B
6,15,1,MQ,ORD,930,1,C
6,15,1,MQ,ORD,945,1,C
6,15,1,OO,ORD,945,1,B
6,15,1,AA,MCO,945,1,B
6,15,1,OO,ORD,945,1,C
6,15,1,OO,ORD,945,1,B
6,15,1,MQ,SGF,945,1,C
6,15,1,MQ,OKC,945,1,C
6,15,1,AA,LAX,1000,1,B
6,15,1,MQ,TUL,1000,1,C
6,15,1,MQ,IND,1000,1,C
6,15,1,MQ,ORD,1000,1,C
6,15,1,AA,MSP,1000,1,B
6,15,1,US,LGA,1000,1,A
6,15,1,MQ,OMA,1000,1,C
6,15,1,MQ,ORD,1000,1,C
6,15,1,AA,BOS,1000,1,B
6,15,1,MQ,ELP,1000,1,C
6,15,1,MQ,LIT,1000,1,C
6,15,1,OO,ORD,1015,1,B
6,15,1,MQ,DBQ,1015,1,C
6,15,1,MQ,ORD,1015,1,C
6,15,1,MQ,ORD,1015,1,C
6,15,1,UA,ORD,1015,1,A
6,15,1,OO,SFO,1030,1,C
6,15,1,EV,ORD,1030,1,B
6,15,1,B6,PBI,1030,1,C
6,15,1,UA,IAD,1030,1,B
6,15,1,EV,ATL,1030,1,B
6,15,1,MQ,ORD,1030,1,C
6,15,1,MQ,ORD,1030,1,C
6,15,1,EV,LAN,1030,1,C
6,15,1,MQ,FSD,1045,1,C
6,15,1,OO,ORD,1045,1,C
6,15,1,OO,SMF,1045,1,A
6,15,1,OO,CMX,1045,1,B
6,15,1,EV,ORD,1045,1,B
6,15,1,UA,ORD,1045,1,B
6,15,1,EV,CVG,1045,1,B
6,15,1,EV,ORD,1045,1,B
6,15,1,UA,IAH,1045,1,A
6,15,1,MQ,CID,1045,1,C
6,15,1,EV,ORD,1045,1,B
6,15,1,EV,IAH,1100,1,A
6,15,1,NK,BWI,1100,1,A
6,15,1,OO,ORD,1100,1,B
6,15,1,EV,LGA,1100,1,C
6,15,1,EV,ORD,1100,1,B
6,15,1,MQ,MSN,1100,1,C
6,15,1,MQ,ORD,1100,1,C
6,15,1,UA,LGA,1100,1,B
6,15,1,MQ,STL,1100,1,C
6,15,1,OO,MKE,1100,1,C
6,15,1,MQ,ORD,1100,1,C
6,15,1,MQ,ORD,1115,1,C
6,15,1,MQ,ORD,1115,1,C
6,15,1,MQ,ORD,1115,1,C
6,15,1,OO,GEG,1115,1,B
6,15,1,EV,CLE,1115,1,C
6,15,1,MQ,ORD,1115,1,C
6,15,1,EV,ORD,1115,1,B
6,15,1,DL,ATL,1115,1,A
6,15,1,AA,DFW,1115,1,A
6,15,1,MQ,ORD,1115,1,C
6,15,1,OO,MKE,1115,1,B
6,15,1,EV,ORD,1115,1,B
6,15,1,OO,ORD,1115,1,B
6,15,1,AA,DFW,1130,1,A
6,15,1,NK,ORD,1130,1,B
6,15,1,MQ,ORD,1130,1,C
6,15,1,MQ,BWI,1130,1,C
6,15,1,MQ,ORD,1130,1,C
6,15,1,B6,MCO,1130,1,C
6,15,1,MQ,RIC,1130,1,C
6,15,1,MQ,ORD,1130,1,C
6,15,1,OO,ORD,1130,1,B
6,15,1,MQ,ORD,1145,1,C
6,15,1,WN,LAX,1145,1,A
6,15,1,MQ,ORD,1145,1,C
6,15,1,NK,MYR,1145,1,B
6,15,1,MQ,ORD,1145,1,C
6,15,1,MQ,ORD,1145,1,C
6,15,1,MQ,SYR,1145,1,C
6,15,1,MQ,IND,1145,1,C
6,15,1,MQ,GRR,1145,1,C
6,15,1,MQ,ORD,1145,1,C
6,15,1,NK,LAS,1145,1,A
6,15,1,EV,EWR,1145,1,B
6,15,1,MQ,ORD,1145,1,C
6,15,1,MQ,CMH,1145,1,C
6,15,1,MQ,DSM,1200,1,C
6,15,1,MQ,ORD,1200,1,C
6,15,1,NK,OAK,1200,1,A
6,15,1,AA,MCI,1200,1,A
6,15,1,US,DCA,1200,1,A
6,15,1,UA,LGA,1200,1,C
6,15,1,OO,SFO,1200,1,A
6,15,1,EV,ORD,1200,1,B
6,15,1,AA,ORD,1200,1,B
6,15,1,MQ,DAY,1200,1,C
6,15,1,MQ,CHA,1200,1,C
6,15,1,UA,ORD,1200,1,A
6,15,1,AA,ORD,1215,1,B
6,15,1,EV,ORD,1215,1,C
6,15,1,OO,LAX,1215,1,A
6,15,1,MQ,TVC,1215,1,C
6,15,1,MQ,GRB,1215,1,C
6,15,1,MQ,PIA,1215,1,C
6,15,1,MQ,FWA,1215,1,C
6,15,1,MQ,LEX,1215,1,C
6,15,1,MQ,ORD,1215,1,C
6,15,1,EV,ORD,1215,1,B
6,15,1,MQ,ORD,1215,1,C
6,15,1,DL,MSP,1215,1,A
6,15,1,EV,LGA,1215,1,B
6,15,1,MQ,CMI,1215,1,C
6,15,1,MQ,AZO,1215,1,C
6,15,1,MQ,BIS,1215,1,C
6,15,1,OO,ORD,1215,1,C
6,15,1,MQ,EVV,1215,1,C
6,15,1,MQ,ORD,1215,1,C
6,15,1,MQ,ORD,1215,1,C
6,15,1,MQ,CVG,1215,1,C
6,15,1,MQ,ORD,1215,1,C
