MONTH,DAY,DAY_OF_WEEK,AIRLINE,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DIVERTED
6,20,6,OO,DEN,1545,1
6,20,6,WN,BWI,1600,1
6,20,6,WN,BWI,1600,1
6,20,6,UA,DCA,1600,1
6,20,6,WN,BWI,1600,1
6,20,6,WN,BWI,1615,1
6,20,6,WN,BWI,1615,1
6,20,6,WN,BWI,1615,1
6,20,6,NK,BWI,1645,1
6,20,6,WN,BWI,1645,1
6,20,6,WN,BWI,1700,1
6,20,6,WN,BWI,1715,1
6,20,6,UA,DCA,1730,1
6,20,6,DL,DCA,1730,1
6,20,6,WN,DCA,1730,1
6,20,6,UA,DEN,1730,1
6,20,6,WN,BWI,1745,1
6,20,6,EV,ORF,1745,1
6,20,6,WN,BWI,1800,1
6,20,6,B6,DCA,1815,1
6,20,6,B6,DCA,1830,1
6,20,6,B6,DCA,1830,1
6,20,6,AA,DCA,1830,1
6,20,6,B6,DCA,1830,1
6,20,6,MQ,MDT,1845,1
6,20,6,WN,BWI,1900,1
6,20,6,WN,BWI,1900,1
6,20,6,AA,BWI,1900,1
6,20,6,OO,COD,1915,1
6,20,6,DL,ATL,1915,1
6,20,6,MQ,ORD,1915,1
6,20,6,DL,BWI,1915,1
6,20,6,B6,BWI,1930,1
6,20,6,WN,BWI,1930,1
6,20,6,WN,BWI,1930,1
6,20,6,B6,JFK,1945,1
6,20,6,OO,EUG,2000,1
6,20,6,MQ,CMI,2015,1
6,20,6,EV,HPN,2045,1
6,20,6,B6,HPN,2045,1
6,20,6,EV,PIA,2100,1
6,20,6,EV,CID,2115,1
6,20,6,MQ,AZO,2215,1
6,21,7,US,PHX,130,1
6,21,7,OO,HIB,600,1
6,21,7,OO,PHX,630,1
6,21,7,WN,SEA,700,1
6,21,7,NK,DFW,915,1
6,21,7,DL,BOS,945,1
6,21,7,AA,DFW,1000,1
6,21,7,UA,ORD,1015,1
6,21,7,EV,ATL,1030,1
6,21,7,AA,AUS,1100,1
6,21,7,WN,HOU,1100,1
6,21,7,EV,EWR,1100,1
6,21,7,OO,BOI,1100,1
6,21,7,OO,MCI,1130,1
6,21,7,UA,ANC,1130,1
6,21,7,DL,MCI,1230,1
6,21,7,MQ,DFW,1230,1
6,21,7,EV,DFW,1245,1
6,21,7,MQ,DFW,1245,1
6,21,7,AA,DFW,1300,1
6,21,7,MQ,DFW,1330,1
6,21,7,AA,DFW,1345,1
6,21,7,WN,DAL,1400,1
6,21,7,MQ,DFW,1415,1
6,21,7,AA,DFW,1430,1
6,21,7,B6,ACK,1445,1
6,21,7,VX,DAL,1445,1
6,21,7,WN,DAL,1445,1
6,21,7,EV,IAH,1500,1
6,21,7,MQ,DFW,1530,1
6,21,7,MQ,DFW,1600,1
6,21,7,US,PHX,1715,1
6,21,7,OO,MBS,1715,1
6,21,7,UA,EWR,1730,1
6,21,7,WN,ISP,1800,1
6,21,7,MQ,TYS,1815,1
6,21,7,UA,LGA,1900,1
6,21,7,AA,EWR,1915,1
6,21,7,UA,EWR,2000,1
6,21,7,UA,LGA,2015,1
6,21,7,DL,EWR,2045,1
6,21,7,DL,FAR,2200,1
6,22,1,DL,MSP,630,1
6,22,1,EV,MSP,630,1
6,22,1,UA,SFO,630,1
6,22,1,EV,MSP,630,1
6,22,1,OO,GRB,915,1
6,22,1,DL,DTW,945,1
6,22,1,WN,MDW,1145,1
6,22,1,MQ,ASE,1230,1
6,22,1,EV,AVL,1300,1
6,22,1,WN,MSY,1315,1
6,22,1,WN,MDW,1330,1
6,22,1,DL,MSY,1400,1
6,22,1,EV,AVL,1500,1
6,22,1,NK,CLE,1500,1
6,22,1,WN,MEM,1530,1
6,22,1,EV,SAV,1545,1
6,22,1,WN,LAX,1645,1
6,22,1,AS,BRW,1715,1
6,22,1,DL,LAS,1745,1
6,22,1,WN,MCO,1900,1
6,22,1,DL,JAX,1930,1
6,22,1,AS,SEA,2000,1
6,22,1,AA,LGA,2030,1
6,22,1,F9,LAS,2030,1
6,22,1,WN,DAL,2045,1
6,22,1,OO,BFL,2115,1
6,23,2,UA,DEN,800,1
6,23,2,US,PHL,830,1
6,23,2,UA,BWI,915,1
6,23,2,OO,DLH,915,1
6,23,2,WN,BWI,915,1
6,23,2,WN,IAD,930,1
6,23,2,EV,HPN,930,1
6,23,2,VX,IAD,945,1
6,23,2,WN,DCA,945,1
6,23,2,WN,MSY,1000,1
6,23,2,AA,DCA,1015,1
6,23,2,B6,JFK,1030,1
6,23,2,AA,JFK,1045,1
6,23,2,US,PHL,1100,1
6,23,2,UA,PHL,1100,1
6,23,2,WN,BWI,1130,1
6,23,2,WN,MCI,1130,1
6,23,2,WN,PIT,1215,1
6,23,2,AA,PHL,1230,1
6,23,2,UA,IAD,1300,1
6,23,2,WN,BWI,1300,1
6,23,2,UA,PHL,1300,1
6,23,2,WN,BWI,1300,1
6,23,2,B6,EWR,1330,1
6,23,2,WN,IAD,1330,1
6,23,2,WN,BWI,1330,1
6,23,2,AA,PHL,1330,1
6,23,2,WN,MCI,1345,1
6,23,2,EV,PVD,1345,1
6,23,2,AA,IAD,1345,1
6,23,2,UA,DCA,1400,1
6,23,2,AA,DFW,1415,1
6,23,2,UA,BWI,1430,1
6,23,2,F9,TTN,1445,1
6,23,2,F9,PHL,1445,1
6,23,2,US,PHL,1500,1
6,23,2,AA,DCA,1500,1
6,23,2,UA,IAH,1500,1
6,23,2,WN,DCA,1515,1
6,23,2,US,PHL,1515,1
6,23,2,AA,BWI,1515,1
6,23,2,DL,DCA,1530,1
6,23,2,DL,PHL,1530,1
6,23,2,WN,MCO,1530,1
6,23,2,UA,FAI,1600,1
6,23,2,OO,DCA,1600,1
6,23,2,B6,DCA,1600,1
6,23,2,MQ,DFW,1600,1
6,23,2,WN,TPA,1615,1
6,23,2,DL,IAD,1630,1
6,23,2,WN,BWI,1645,1
6,23,2,B6,SJC,1645,1
6,23,2,WN,BWI,1700,1
6,23,2,WN,BWI,1700,1
6,23,2,WN,BWI,1745,1
6,23,2,WN,BWI,1745,1
6,23,2,WN,BWI,1800,1
6,23,2,WN,BOS,1815,1
6,23,2,B6,LAX,1845,1
6,23,2,UA,SNA,1900,1
6,23,2,UA,SAN,1900,1
6,23,2,WN,BWI,1900,1
6,23,2,EV,RIC,1900,1
6,23,2,DL,MIA,1915,1
6,23,2,WN,BWI,1930,1
6,23,2,WN,SAN,2100,1
6,23,2,WN,ATL,2115,1
6,23,2,OO,GCC,2215,1
6,24,3,WN,CMH,700,1
6,24,3,UA,MSP,730,1
6,24,3,AS,SEA,800,1
6,24,3,DL,ATL,845,1
6,24,3,UA,SFO,900,1
6,24,3,DL,ATL,915,1
6,24,3,UA,ATL,915,1
6,24,3,EV,CID,930,1
6,24,3,OO,DEN,945,1
6,24,3,AA,ATL,1000,1
6,24,3,AS,ATL,1000,1
6,24,3,DL,ATL,1000,1
6,24,3,UA,ORD,1015,1
6,24,3,DL,ATL,1030,1
6,24,3,DL,ATL,1100,1
6,24,3,DL,ATL,1145,1
6,24,3,OO,TUL,1230,1
6,24,3,UA,SFO,1230,1
6,24,3,DL,ATL,1230,1
6,24,3,DL,ATL,1245,1
6,24,3,UA,ATL,1300,1
6,24,3,DL,ATL,1300,1
6,24,3,DL,ATL,1300,1
6,24,3,DL,ATL,1315,1
6,24,3,DL,ATL,1315,1
6,24,3,OO,EUG,1315,1
6,24,3,DL,ATL,1330,1
6,24,3,DL,MIA,1330,1
6,24,3,OO,ATL,1330,1
6,24,3,NK,ATL,1345,1
6,24,3,DL,ATL,1345,1
6,24,3,WN,ATL,1345,1
6,24,3,DL,ATL,1345,1
6,24,3,DL,ATL,1345,1
6,24,3,DL,ATL,1345,1
6,24,3,DL,ATL,1400,1
6,24,3,WN,DEN,1400,1
6,24,3,DL,ATL,1400,1
6,24,3,DL,ATL,1400,1
6,24,3,WN,DEN,1400,1
6,24,3,WN,DEN,1400,1
6,24,3,EV,ATL,1400,1
6,24,3,EV,ATL,1400,1
6,24,3,EV,ATL,1400,1
6,24,3,OO,DEN,1400,1
6,24,3,DL,ATL,1400,1
6,24,3,WN,DEN,1400,1
6,24,3,US,ATL,1415,1
6,24,3,DL,ATL,1415,1
6,24,3,WN,DEN,1415,1
6,24,3,EV,ATL,1415,1
6,24,3,DL,ATL,1415,1
6,24,3,DL,ATL,1415,1
6,24,3,UA,DEN,1415,1
6,24,3,DL,ATL,1415,1
6,24,3,DL,ATL,1430,1
6,24,3,EV,ATL,1430,1
6,24,3,WN,DEN,1430,1
6,24,3,WN,ATL,1430,1
6,24,3,DL,ATL,1430,1
6,24,3,DL,ATL,1430,1
6,24,3,DL,ATL,1430,1
6,24,3,F9,ATL,1430,1
6,24,3,DL,ATL,1430,1
6,24,3,DL,ATL,1445,1
6,24,3,DL,ATL,1445,1
6,24,3,DL,ATL,1445,1
6,24,3,DL,ATL,1445,1
6,24,3,DL,ATL,1445,1
6,24,3,DL,ATL,1445,1
6,24,3,WN,DEN,1445,1
6,24,3,WN,ATL,1445,1
6,24,3,DL,ATL,1445,1
6,24,3,EV,JAN,1445,1
6,24,3,DL,ATL,1445,1
6,24,3,US,DEN,1445,1
6,24,3,EV,ATL,1500,1
6,24,3,DL,ATL,1500,1
6,24,3,DL,ATL,1500,1
6,24,3,DL,ATL,1500,1
6,24,3,DL,ATL,1500,1
6,24,3,DL,ATL,1500,1
6,24,3,DL,ATL,1500,1
6,24,3,EV,ATL,1500,1
6,24,3,EV,ATL,1500,1
6,24,3,EV,ATL,1500,1
6,24,3,F9,ATL,1500,1
6,24,3,EV,ATL,1500,1
6,24,3,DL,ATL,1500,1
6,24,3,EV,ATL,1515,1
6,24,3,DL,ATL,1515,1
6,24,3,WN,ATL,1515,1
6,24,3,WN,ATL,1515,1
6,24,3,DL,ATL,1515,1
6,24,3,EV,ATL,1530,1
6,24,3,DL,ATL,1530,1
6,24,3,EV,ATL,1530,1
6,24,3,WN,DEN,1530,1
6,24,3,DL,ATL,1530,1
6,24,3,EV,DSM,1545,1
6,24,3,DL,ATL,1545,1
6,24,3,DL,ATL,1545,1
6,24,3,NK,ATL,1545,1
6,24,3,UA,DEN,1600,1
6,24,3,WN,ATL,1600,1
6,24,3,OO,DEN,1600,1
6,24,3,WN,DEN,1600,1
6,24,3,WN,DEN,1600,1
6,24,3,WN,DEN,1600,1
6,24,3,UA,DEN,1615,1
6,24,3,WN,TPA,1615,1
6,24,3,UA,DEN,1615,1
6,24,3,DL,ATL,1615,1
6,24,3,AA,SAT,1630,1
6,24,3,US,DEN,1630,1
6,24,3,NK,DEN,1630,1
6,24,3,WN,DEN,1645,1
6,24,3,OO,DEN,1800,1
6,24,3,NK,LGA,1800,1
6,24,3,AA,ELP,1845,1
6,24,3,UA,DSM,2000,1
6,24,3,MQ,MGM,2000,1
6,24,3,EV,MGM,2045,1
6,24,3,EV,AEX,2045,1
6,24,3,DL,LGA,2145,1
6,24,3,OO,CID,2145,1
6,24,3,DL,AVL,2200,1
6,24,3,WN,DSM,2215,1
6,25,4,WN,HOU,515,1
6,25,4,OO,HIB,600,1
6,25,4,WN,SFO,615,1
6,25,4,AA,ORD,630,1
6,25,4,AS,MCO,800,1
6,25,4,EV,OMA,815,1
6,25,4,VX,MCO,830,1
6,25,4,OO,IAH,900,1
6,25,4,EV,PNS,900,1
6,25,4,WN,MCO,945,1
6,25,4,UA,MCO,945,1
6,25,4,DL,MCO,945,1
6,25,4,AS,MCO,1000,1
6,25,4,HA,HNL,1045,1
6,25,4,NK,MCO,1115,1
6,25,4,WN,FLL,1130,1
6,25,4,WN,MCO,1130,1
6,25,4,AA,JAX,1200,1
6,25,4,AA,MCO,1215,1
6,25,4,UA,MCO,1230,1
6,25,4,UA,MCO,1230,1
6,25,4,B6,MCO,1245,1
6,25,4,WN,MCO,1245,1
6,25,4,UA,MCO,1245,1
6,25,4,NK,MCO,1315,1
6,25,4,DL,MCO,1315,1
6,25,4,B6,MCO,1315,1
6,25,4,EV,STL,1330,1
6,25,4,WN,JAX,1330,1
6,25,4,DL,MCO,1330,1
6,25,4,WN,MCO,1330,1
6,25,4,WN,STL,1330,1
6,25,4,OO,DTW,1345,1
6,25,4,AA,MCO,1345,1
6,25,4,WN,MCO,1345,1
6,25,4,OO,STL,1345,1
6,25,4,WN,MCO,1400,1
6,25,4,B6,MCO,1400,1
6,25,4,WN,STL,1400,1
6,25,4,WN,MCO,1400,1
6,25,4,WN,MCO,1415,1
6,25,4,MQ,JAX,1415,1
6,25,4,B6,MCO,1415,1
6,25,4,WN,MCO,1415,1
6,25,4,WN,STL,1430,1
6,25,4,F9,DEN,1430,1
6,25,4,AA,MCO,1430,1
6,25,4,B6,MCO,1430,1
6,25,4,B6,MCO,1445,1
6,25,4,WN,MCO,1445,1
6,25,4,US,MCO,1445,1
6,25,4,US,MCO,1445,1
6,25,4,DL,MCO,1500,1
6,25,4,WN,MCO,1500,1
6,25,4,UA,MCO,1500,1
6,25,4,WN,MCO,1500,1
6,25,4,WN,DEN,1515,1
6,25,4,WN,MCO,1515,1
6,25,4,DL,MCO,1515,1
6,25,4,US,JFK,1530,1
6,25,4,WN,MCO,1530,1
6,25,4,WN,MCO,1545,1
6,25,4,WN,MCO,1600,1
6,25,4,WN,DEN,1600,1
6,25,4,WN,TPA,1615,1
6,25,4,US,DEN,1630,1
6,25,4,WN,DEN,1630,1
6,25,4,EV,DEN,1700,1
6,25,4,WN,STL,1715,1
6,25,4,DL,STL,1715,1
6,25,4,WN,STL,1715,1
6,25,4,EV,STL,1730,1
6,25,4,UA,DEN,1730,1
6,25,4,WN,STL,1745,1
6,25,4,WN,STL,1745,1
6,25,4,WN,STL,1800,1
6,25,4,F9,MCO,1800,1
6,25,4,WN,STL,1800,1
6,25,4,DL,DEN,1800,1
6,25,4,WN,MCO,1815,1
6,25,4,WN,STL,1815,1
6,25,4,WN,BWI,1815,1
6,25,4,WN,STL,1830,1
6,25,4,WN,MCO,1830,1
6,25,4,EV,STL,1830,1
6,25,4,AA,DCA,1845,1
6,25,4,WN,STL,1845,1
6,25,4,WN,SDF,1845,1
6,25,4,WN,BWI,1845,1
6,25,4,EV,RIC,1900,1
6,25,4,WN,STL,1945,1
6,25,4,EV,ELM,2000,1
6,25,4,WN,STL,2000,1
6,25,4,AA,PIT,2000,1
6,25,4,WN,BWI,2015,1
6,25,4,MQ,EVV,2015,1
6,25,4,WN,STL,2045,1
6,25,4,B6,RIC,2045,1
6,25,4,WN,STL,2100,1
6,25,4,DL,ATL,2345,1
6,26,5,MQ,ORD,600,1
6,26,5,AA,MIA,830,1
6,26,5,WN,FLL,945,1
6,26,5,US,SNA,1015,1
6,26,5,WN,MCI,1015,1
6,26,5,EV,GNV,1115,1
6,26,5,UA,IAH,1130,1
6,26,5,UA,IAH,1130,1
6,26,5,DL,MSO,1130,1
6,26,5,AS,DFW,1300,1
6,26,5,US,AUS,1300,1
6,26,5,AA,DFW,1315,1
6,26,5,DL,MSP,1330,1
6,26,5,AA,DFW,1330,1
6,26,5,AA,DFW,1330,1
6,26,5,WN,DAL,1345,1
6,26,5,EV,SAV,1345,1
6,26,5,WN,CHS,1400,1
6,26,5,OO,DFW,1400,1
6,26,5,AA,DFW,1400,1
6,26,5,AA,DFW,1415,1
6,26,5,AA,DFW,1415,1
6,26,5,EV,IAH,1415,1
6,26,5,AA,DFW,1415,1
6,26,5,WN,CHS,1445,1
6,26,5,WN,DAL,1445,1
6,26,5,OO,IAH,1500,1
6,26,5,US,DFW,1500,1
6,26,5,F9,ATL,1500,1
6,26,5,DL,DFW,1515,1
6,26,5,WN,DAL,1515,1
6,26,5,OO,XNA,1515,1
6,26,5,WN,DAL,1530,1
6,26,5,AA,DFW,1530,1
6,26,5,AA,DFW,1530,1
6,26,5,EV,IAH,1545,1
6,26,5,EV,DFW,1600,1
6,26,5,AA,DFW,1600,1
6,26,5,EV,IAH,1600,1
6,26,5,MQ,DFW,1615,1
6,26,5,AA,DFW,1615,1
6,26,5,AA,DFW,1615,1
6,26,5,MQ,DFW,1615,1
6,26,5,WN,DAL,1615,1
6,26,5,AA,DFW,1615,1
6,26,5,OO,IAH,1615,1
6,26,5,MQ,DFW,1615,1
6,26,5,AA,DFW,1630,1
6,26,5,AA,DFW,1630,1
6,26,5,EV,DFW,1630,1
6,26,5,WN,DAL,1645,1
6,26,5,WN,DAL,1645,1
6,26,5,MQ,DFW,1645,1
6,26,5,MQ,DFW,1645,1
6,26,5,AA,DFW,1645,1
6,26,5,US,CLT,1700,1
6,26,5,WN,DAL,1700,1
6,26,5,AA,DFW,1700,1
6,26,5,F9,DFW,1700,1
6,26,5,AA,DFW,1700,1
6,26,5,WN,DAL,1700,1
6,26,5,UA,DFW,1715,1
6,26,5,AA,DFW,1730,1
6,26,5,AA,DFW,1745,1
6,26,5,AA,DFW,1745,1
6,26,5,DL,DFW,1745,1
6,26,5,MQ,DFW,1745,1
6,26,5,OO,DSM,1800,1
6,26,5,MQ,DFW,1800,1
6,26,5,MQ,DFW,1800,1
6,26,5,AA,DFW,1800,1
6,26,5,MQ,DFW,1800,1
6,26,5,MQ,DFW,1800,1
6,26,5,AA,DFW,1815,1
6,26,5,B6,BOS,1815,1
6,26,5,WN,DAL,1815,1
6,26,5,MQ,DFW,1815,1
6,26,5,US,DFW,1815,1
6,26,5,EV,DFW,1815,1
6,26,5,WN,JAX,1815,1
6,26,5,WN,DAL,1815,1
6,26,5,MQ,DFW,1830,1
6,26,5,AA,CLT,1830,1
6,26,5,MQ,DFW,1830,1
6,26,5,NK,DFW,1830,1
6,26,5,WN,DAL,1830,1
6,26,5,MQ,DFW,1830,1
6,26,5,AA,DFW,1830,1
6,26,5,AA,DFW,1845,1
6,26,5,WN,DAL,1845,1
6,26,5,WN,DAL,1845,1
6,26,5,WN,DAL,1845,1
6,26,5,MQ,DFW,1845,1
6,26,5,UA,LGA,1845,1
6,26,5,AA,LGA,1900,1
6,26,5,AA,DFW,1900,1
6,26,5,DL,DFW,1915,1
6,26,5,AA,DFW,1930,1
6,26,5,WN,RDU,2145,1
6,27,6,DL,ATL,615,1
6,27,6,WN,BWI,815,1
6,27,6,UA,IAH,830,1
6,27,6,WN,SAN,830,1
6,27,6,AS,SEA,900,1
6,27,6,UA,DTW,1000,1
6,27,6,WN,ATL,1015,1
6,27,6,DL,ATL,1045,1
6,27,6,WN,ATL,1100,1
6,27,6,DL,ATL,1115,1
6,27,6,WN,DCA,1115,1
6,27,6,UA,IAH,1130,1
6,27,6,DL,ATL,1130,1
6,27,6,US,DCA,1145,1
6,27,6,WN,BWI,1245,1
6,27,6,UA,IAD,1245,1
6,27,6,DL,DCA,1300,1
6,27,6,DL,BWI,1345,1
6,27,6,US,CLT,1430,1
6,27,6,DL,ATL,1445,1
6,27,6,EV,IAH,1445,1
6,27,6,DL,ATL,1445,1
6,27,6,US,BWI,1445,1
6,27,6,WN,BWI,1500,1
6,27,6,WN,BWI,1500,1
6,27,6,WN,PHX,1500,1
6,27,6,US,CLT,1530,1
6,27,6,WN,PHL,1530,1
6,27,6,UA,IAH,1530,1
6,27,6,EV,EWR,1545,1
6,27,6,EV,ELM,1545,1
6,27,6,UA,ANC,1545,1
6,27,6,US,CLT,1600,1
6,27,6,US,IAH,1600,1
6,27,6,US,PHL,1630,1
6,27,6,WN,PNS,1630,1
6,27,6,US,PHL,1645,1
6,27,6,UA,PHL,1645,1
6,27,6,WN,ABQ,1645,1
6,27,6,OO,WYS,1645,1
6,27,6,AA,DCA,1700,1
6,27,6,US,PHL,1715,1
6,27,6,EV,IAH,1730,1
6,27,6,EV,LFT,1730,1
6,27,6,OO,ABQ,1745,1
6,27,6,UA,PHL,1745,1
6,27,6,UA,IAH,1745,1
6,27,6,WN,PHL,1815,1
6,27,6,WN,PHL,1815,1
6,27,6,NK,IAH,1830,1
6,27,6,WN,BWI,1830,1
6,27,6,UA,IAH,1845,1
6,27,6,WN,PHX,1900,1
6,27,6,WN,PHL,1900,1
6,27,6,F9,IAH,1930,1
6,28,7,EV,IAH,530,1
6,28,7,AA,LGA,600,1
6,28,7,EV,LGA,615,1
6,28,7,WN,TPA,630,1
6,28,7,UA,IAH,630,1
6,28,7,B6,TPA,645,1
6,28,7,DL,LGA,645,1
6,28,7,MQ,LGA,800,1
6,28,7,EV,MSP,815,1
6,28,7,UA,DEN,1000,1
6,28,7,OO,CVG,1000,1
6,28,7,B6,PBI,1015,1
6,28,7,MQ,LGA,1045,1
6,28,7,DL,LGA,1100,1
6,28,7,AA,MIA,1130,1
6,28,7,DL,PDX,1130,1
6,28,7,US,PHL,1230,1
6,28,7,EV,LGA,1245,1
6,28,7,OO,DEN,1330,1
6,28,7,OO,MSP,1330,1
6,28,7,UA,LAX,1500,1
6,28,7,EV,IAH,1500,1
6,28,7,UA,DEN,1530,1
6,28,7,AS,SNA,1530,1
6,28,7,UA,DEN,1530,1
6,28,7,OO,DEN,1545,1
6,28,7,WN,DEN,1630,1
6,28,7,OO,DEN,1730,1
6,28,7,OO,DEN,1730,1
6,28,7,OO,COS,1745,1
6,28,7,WN,DEN,1745,1
6,28,7,WN,DEN,1800,1
6,28,7,AA,ORD,1800,1
6,28,7,EV,DEN,1815,1
6,28,7,WN,SJC,1930,1
6,28,7,WN,JAX,2045,1
6,28,7,B6,JFK,2145,1
6,29,1,AS,JNU,600,1
6,29,1,AS,JNU,615,1
6,29,1,AS,JNU,745,1
6,29,1,AS,JNU,745,1
6,29,1,MQ,DFW,800,1
6,29,1,OO,MRY,815,1
6,29,1,DL,HOU,815,1
6,29,1,AA,TPA,830,1
6,29,1,B6,SJU,915,1
6,29,1,EV,CVG,930,1
6,29,1,DL,MCO,930,1
6,29,1,DL,TPA,1030,1
6,29,1,DL,SEA,1100,1
6,29,1,OO,ORD,1115,1
6,29,1,WN,FLL,1130,1
6,29,1,WN,HOU,1245,1
6,29,1,UA,MIA,1300,1
6,29,1,AA,MIA,1315,1
6,29,1,UA,LAX,1400,1
6,29,1,AA,MIA,1400,1
6,29,1,AA,MIA,1400,1
6,29,1,WN,FLL,1400,1
6,29,1,AA,MIA,1415,1
6,29,1,DL,PBI,1430,1
6,29,1,UA,PBI,1430,1
6,29,1,DL,FLL,1445,1
6,29,1,EV,ORD,1500,1
6,29,1,WN,FLL,1515,1
6,29,1,WN,FLL,1530,1
6,29,1,EV,SHV,1545,1
6,29,1,DL,SHV,1545,1
6,29,1,OO,LSE,1615,1
6,29,1,DL,LGA,1815,1
6,29,1,AS,KOA,1830,1
6,29,1,DL,LGA,1900,1
6,29,1,WN,MCO,1900,1
6,29,1,DL,ATL,1915,1
6,29,1,AA,DFW,1930,1
6,29,1,B6,LAX,1945,1
6,29,1,OO,MEM,2000,1
6,29,1,OO,MEM,2015,1
6,29,1,UA,SFO,2030,1
6,29,1,UA,EWR,2115,1
6,29,1,DL,PHX,2145,1
6,30,2,DL,ATL,600,1
6,30,2,EV,CMH,615,1
6,30,2,WN,ATL,630,1
6,30,2,US,PHL,815,1
6,30,2,DL,SEA,830,1
6,30,2,OO,GJT,845,1
6,30,2,US,PHL,900,1
6,30,2,UA,IAH,915,1
6,30,2,UA,ATL,915,1
6,30,2,EV,CVG,930,1
6,30,2,HA,OGG,930,1
6,30,2,UA,IAH,1000,1
6,30,2,UA,PHL,1000,1
6,30,2,EV,IAH,1015,1
6,30,2,DL,RDU,1045,1
6,30,2,US,HNL,1045,1
6,30,2,UA,IAH,1100,1
6,30,2,US,PHL,1100,1
6,30,2,UA,IAH,1100,1
6,30,2,OO,ATL,1100,1
6,30,2,US,PHL,1115,1
6,30,2,UA,IAH,1115,1
6,30,2,UA,IAH,1130,1
6,30,2,UA,IAH,1145,1
6,30,2,WN,ATL,1145,1
6,30,2,OO,IAH,1145,1
6,30,2,OO,PLN,1200,1
6,30,2,UA,IAH,1215,1
6,30,2,UA,IAH,1215,1
6,30,2,EV,IAH,1215,1
6,30,2,WN,EWR,1230,1
6,30,2,AA,PHL,1230,1
6,30,2,WN,PNS,1230,1
6,30,2,EV,IAH,1230,1
6,30,2,UA,IAH,1245,1
6,30,2,WN,HOU,1245,1
6,30,2,AA,IAH,1300,1
6,30,2,EV,BTR,1300,1
6,30,2,EV,IAH,1300,1
6,30,2,EV,PNS,1300,1
6,30,2,WN,HOU,1315,1
6,30,2,EV,IAH,1315,1
6,30,2,WN,HOU,1330,1
6,30,2,EV,IAH,1330,1
6,30,2,EV,BTR,1330,1
6,30,2,UA,EWR,1345,1
6,30,2,UA,IAH,1345,1
6,30,2,AA,IAH,1400,1
6,30,2,MQ,LFT,1400,1
6,30,2,WN,PHL,1400,1
6,30,2,WN,DEN,1400,1
6,30,2,UA,IAH,1400,1
6,30,2,EV,EWR,1430,1
6,30,2,WN,HOU,1445,1
6,30,2,OO,DEN,1445,1
6,30,2,B6,AUS,1445,1
6,30,2,WN,HOU,1500,1
6,30,2,EV,IAH,1500,1
6,30,2,EV,IAH,1515,1
6,30,2,WN,HOU,1515,1
6,30,2,UA,IAH,1515,1
6,30,2,OO,IAH,1515,1
6,30,2,EV,EWR,1530,1
6,30,2,WN,HOU,1530,1
6,30,2,UA,IAH,1530,1
6,30,2,EV,IAH,1530,1
6,30,2,UA,IAH,1530,1
6,30,2,EV,SHV,1545,1
6,30,2,AS,EWR,1545,1
6,30,2,MQ,DFW,1600,1
6,30,2,MQ,DFW,1615,1
6,30,2,EV,ATL,1645,1
6,30,2,WN,HOU,1700,1
6,30,2,US,PHX,1715,1
6,30,2,AA,DFW,1745,1
6,30,2,DL,LGA,1745,1
6,30,2,WN,RNO,1800,1
6,30,2,AA,LAX,1830,1
6,30,2,AA,DFW,1830,1
6,30,2,MQ,DFW,1845,1
6,30,2,UA,SNA,1900,1
6,30,2,DL,SLC,1900,1
6,30,2,MQ,DFW,1915,1
6,30,2,AA,DFW,1930,1
6,30,2,MQ,DFW,1930,1
6,30,2,F9,IAH,1930,1
6,30,2,AA,DFW,1930,1
6,30,2,EV,CHA,1945,1
6,30,2,MQ,DFW,1945,1
6,30,2,OO,BIL,2000,1
6,30,2,AA,DFW,2045,1
6,30,2,EV,LBB,2115,1
6,30,2,B6,IAD,2215,1
6,30,2,AA,IAD,2230,1
6,30,2,B6,BOS,2400,1
6,30,2,B6,BOS,2400,1
7,1,3,WN,HOU,515,1
7,1,3,UA,IAH,600,1
7,1,3,EV,IAD,600,1
7,1,3,WN,HOU,615,1
7,1,3,UA,IAH,615,1
7,1,3,UA,IAH,645,1
7,1,3,OO,IAH,645,1
7,1,3,B6,HOU,700,1
7,1,3,UA,IAH,730,1
7,1,3,OO,MSP,745,1
7,1,3,OO,RAP,845,1
7,1,3,NK,IAH,900,1
7,1,3,OO,MOT,900,1
7,1,3,OO,IAH,915,1
7,1,3,UA,IAH,930,1
7,1,3,WN,HOU,930,1
7,1,3,WN,HOU,1000,1
7,1,3,WN,HOU,1000,1
7,1,3,AA,LIH,1015,1
7,1,3,WN,HOU,1015,1
7,1,3,OO,ATW,1015,1
7,1,3,DL,ATL,1030,1
7,1,3,DL,ATL,1030,1
7,1,3,WN,HOU,1045,1
7,1,3,EV,IAH,1045,1
7,1,3,EV,IAH,1045,1
7,1,3,EV,HOU,1045,1
7,1,3,EV,IAH,1045,1
7,1,3,EV,IAH,1100,1
7,1,3,EV,IAH,1100,1
7,1,3,WN,HOU,1100,1
7,1,3,WN,ATL,1100,1
7,1,3,EV,IAH,1100,1
7,1,3,DL,ATL,1115,1
7,1,3,UA,IAH,1115,1
7,1,3,AA,IAH,1115,1
7,1,3,WN,HOU,1130,1
7,1,3,WN,BUF,1145,1
7,1,3,AA,DCA,1315,1
7,1,3,OO,DEN,1315,1
7,1,3,UA,DEN,1330,1
7,1,3,DL,MSY,1400,1
